,popularity,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_len,artist_len,duration
7428,1,3,11,5,2942677,1,0.6409999999999999,0.18600000000000003,7,-19.432000000000002,1,0.0432,0.841,0.737,0.327,0.514,98.02799999999999,1,42,20,1.2715333333333334
7429,1,3,11,5,2942677,1,0.48,0.0391,10,-21.601,1,0.036000000000000004,0.986,0.925,0.166,0.204,110.619,3,67,20,2.2133166666666666
7430,1,3,11,5,2942677,1,0.402,0.0627,3,-23.842,1,0.0323,0.977,0.9570000000000001,0.125,0.326,69.781,4,66,20,1.0728666666666666
7431,1,3,11,5,2942677,1,0.0999,0.0665,7,-30.699,1,0.0402,0.503,0.645,0.13,0.0384,87.155,4,88,20,2.23645
7432,1,3,11,5,2942677,1,0.675,0.0237,2,-16.389,1,0.0553,0.784,0.000227,0.316,0.618,121.301,3,35,20,0.8055333333333333
7433,1,3,11,5,2942677,1,0.687,0.0404,10,-22.449,1,0.0592,0.8740000000000001,0.0842,0.109,0.455,117.831,3,68,20,1.2548666666666666
7434,1,3,11,5,2942677,1,0.282,0.191,0,-15.718,1,0.0423,0.909,0.6809999999999999,0.153,0.251,181.479,3,41,20,1.4082000000000001
7435,1,3,11,5,2942677,1,0.5579999999999999,0.0469,3,-20.897,1,0.0386,0.982,0.504,0.0945,0.381,111.226,3,68,20,1.3511
7436,1,4,11,5,2942677,1,0.597,0.0831,7,-19.367,1,0.0584,0.92,0.000884,0.217,0.695,120.505,3,34,20,2.1548666666666665
7437,1,3,11,5,2942677,1,0.7040000000000001,0.19899999999999998,2,-18.829,1,0.0627,0.9059999999999999,0.8809999999999999,0.0609,0.769,127.98,3,35,20,0.7937666666666666
7438,1,3,11,5,2942677,1,0.428,0.0312,7,-16.094,1,0.0396,0.975,0.489,0.507,0.602,130.079,3,41,20,1.9255333333333333
7439,1,3,11,5,2942677,1,0.73,0.136,2,-17.996,1,0.0596,0.821,0.0538,0.196,0.691,121.928,3,35,20,0.8262
7440,1,3,11,5,2942677,1,0.628,0.0879,2,-20.403,1,0.0662,0.79,0.0574,0.16899999999999998,0.879,123.572,3,35,20,0.8155333333333333
7441,1,2,11,5,2942677,1,0.247,0.0025,1,-40.722,0,0.0383,0.992,0.8959999999999999,0.0946,0.121,74.707,4,81,20,6.137033333333333
7442,1,3,11,5,2942677,1,0.451,0.278,2,-17.092,0,0.0276,0.7020000000000001,0.326,0.537,0.511,95.57600000000001,4,42,20,1.3188666666666666
7443,1,3,11,5,2942677,1,0.429,0.0819,3,-18.005,1,0.0305,0.978,0.157,0.584,0.26899999999999996,127.545,3,46,20,1.9073166666666668
7444,1,3,11,5,2942677,1,0.418,0.196,7,-12.259,1,0.0293,0.927,0.0686,0.518,0.688,93.791,3,41,20,0.5550999999999999
7445,1,3,11,5,2942677,1,0.49,0.0822,10,-19.515,1,0.0347,0.972,0.87,0.282,0.43,134.079,3,46,20,1.8399833333333333
7446,1,3,11,5,2942677,1,0.18600000000000003,0.0955,5,-15.627,1,0.0351,0.96,0.93,0.124,0.0816,93.994,3,109,20,8.82755
7447,1,4,11,5,2942677,1,0.365,0.16399999999999998,0,-21.323,0,0.0326,0.972,0.852,0.239,0.223,110.30799999999999,4,57,20,9.216666666666667
7448,1,3,11,5,2942677,1,0.0997,0.292,7,-19.892,1,0.0511,0.889,0.0379,0.301,0.0764,75.758,3,71,20,10.022666666666666
7449,1,3,11,5,2942677,1,0.267,0.145,7,-19.719,0,0.0447,0.741,0.6579999999999999,0.32299999999999995,0.40399999999999997,106.713,3,35,20,0.9411
7450,1,2,11,5,2942677,1,0.289,0.19,0,-21.197,0,0.0362,0.983,0.9129999999999999,0.212,0.41,108.53399999999999,4,41,20,6.103466666666667
7451,1,4,11,5,2942677,1,0.316,0.0609,4,-22.936,0,0.0401,0.9309999999999999,0.00022799999999999999,0.469,0.0433,69.946,3,58,20,2.017333333333333
7452,1,2,11,5,2942677,1,0.457,0.0265,7,-32.766,0,0.0526,0.995,0.9520000000000001,0.11,0.263,117.084,4,53,20,5.448883333333333
