,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_len,artist_len,duration,popularity
0,-0.6553246374131798,0.32383262091312454,0.3698068373714516,3.2328780463718707,2.3278140552046094,0.5768088710878628,0.9470290108611626,-1.4242773523737737,0.9368145388724062,0.7454893895466356,-0.5976922269383137,-0.5973707559570185,-0.5225143109685256,-0.6265447165894913,0.47309405318736575,0.08536660806090722,0.2585046185719715,-0.7583768064249115,-0.1987833411948581,0.0382764192998054,2
1,-0.6553246374131798,0.6400259640918348,0.3698068373714516,0.876533439841487,2.051966042700506,0.10616685999610039,-0.27808622849751236,0.5373037791357987,0.24173707526404314,-1.3414007147816598,-0.662068156742751,-0.9607158338956964,-0.5296155544681974,0.23018019245521687,-1.5806110453505975,-1.274779931145266,0.2585046185719715,-0.28744064386117,-0.016080073597765372,-0.3283068796236636,2
2,0.176584483135288,0.6400259640918348,0.3698068373714516,0.6939521683445347,1.7761180301964028,-0.4954785974820291,0.4679540963656807,-0.023147972724079095,0.6218060130259732,-1.3414007147816598,1.9071917084010086,-0.9234293302644346,-0.5296325624214641,-0.3100343823668303,-0.060660774452957526,1.9585686751947569,0.2585046185719715,0.5366976406253775,-0.38148660879195084,-0.20226056824175237,2
3,-0.6553246374131798,0.6400259640918348,-1.5033639262839422,2.9093539795604815,1.6841686926950352,-0.3450672331124966,-0.5962504846891684,-0.303373848654018,0.20993269540271478,0.7454893895466356,-0.5622029323025342,0.41809147059649177,-0.5296325624214641,0.23018019245521687,-1.4509253020723625,-0.4780392828837656,0.2585046185719715,-0.28744064386117,-0.016080073597765372,-0.04346556810644652,2
4,-0.6553246374131798,0.007639277734414316,0.3698068373714516,0.009941477758655596,1.3163713426895642,0.9795231692385467,0.2046457464139652,0.2570779032058598,0.4601447460959855,-1.3414007147816598,-0.2832405698166393,-0.7666144603826035,-0.5296325624214641,1.539161662216331,0.9943390020548691,0.3958657158910729,-5.303183858228962,-0.4444193647157505,-0.5641898763890435,-0.24145891386338766,2
5,0.176584483135288,0.007639277734414316,0.3698068373714516,-0.1085393618996975,1.2244220051881967,1.7267280115904173,0.16076102142201304,-1.4242773523737737,0.370670183664531,-1.3414007147816598,1.8246584650619864,-1.0024978734257626,-0.5296325624214641,-0.5842971665072544,1.0652283151008497,-0.6963906711688777,0.2585046185719715,-0.13046192300658951,-0.5641898763890435,-0.3197907378680411,2
6,-0.6553246374131798,0.32383262091312454,0.3698068373714516,3.4743339991591595,1.6841686926950352,0.9115954562974675,-0.6693916930090894,1.6582072828555543,0.4469479079792519,0.7454893895466356,-0.4730670294963903,1.1082884527070807,-0.5296325624214641,-0.6549406109070606,0.5648331641880464,-0.8205965573713737,0.2585046185719715,-0.7191321262112663,-0.7468931439861363,-0.20075008825680535,2
7,-0.6553246374131798,0.956219307270545,-1.5033639262839422,2.588282600943166,2.051966042700506,0.6204766865499858,-1.0168124325287138,0.2570779032058598,-0.5091630135781036,-1.3414007147816598,-0.10331809933757101,1.2801765900143154,1.3870441607672748,-0.49010590730751274,-0.8195934200040424,0.08424285538352846,0.2585046185719715,-0.28744064386117,0.16662319399932735,0.3176318157796685,2
8,-0.6553246374131798,-0.9409407518017164,0.3698068373714516,-0.15947113576675614,1.5002700176922996,-0.3644751510956621,-0.35854155764942547,-1.1440514764438348,0.6488595311652773,0.7454893895466356,-0.6604174918759707,0.8808672248852003,-0.5296325624214641,-0.4970317351898467,0.026908376956783126,-0.23150043160773756,0.2585046185719715,-0.36593000428846023,0.16662319399932735,-0.26862902009568923,2
9,-0.6553246374131798,0.32383262091312454,0.3698068373714516,-0.36516734644590415,0.8566246551827257,1.023190984700669,0.7678330504773563,0.5373037791357987,0.7052100299237299,0.7454893895466356,2.3858845197673375,-0.8805895175817083,-0.5296325624214641,3.741574928798525,1.3446156076938318,1.802179760926221,0.2585046185719715,-0.7583768064249115,-0.38148660879195084,-0.578156949281,2
10,0.176584483135288,0.6400259640918348,0.3698068373714516,-0.23284660659804685,1.040523330185461,0.3778777117604172,0.46429703594968463,1.3779814069256155,0.7854468056734708,0.7454893895466356,-0.7099374378793839,-0.7005036383413594,-0.5296325624214641,-0.455476767895843,-0.03981097649825737,-0.8526859393809654,0.2585046185719715,0.2619848791298617,-0.38148660879195084,-0.4027003355694056,2
11,-0.6553246374131798,0.32383262091312454,0.3698068373714516,-0.21842299297110426,1.6841686926950352,0.9358553537764244,1.0384555212610638,1.6582072828555543,0.8824435658314634,0.7454893895466356,2.1052714924146625,-0.6053040546019678,-0.5296325624214641,-0.3308118660138321,1.6531926174233937,0.29538349732212693,0.2585046185719715,-0.915355527279492,-1.1122996791803217,-0.47663045409645227,2
12,-0.6553246374131798,0.6400259640918348,-0.5667785444562453,-0.44962301972200924,0.9485739926840934,0.21776238839930193,0.35824228388579926,0.2570779032058598,0.6571735391788194,-1.3414007147816598,0.29779346329007683,-0.9670624728116557,-0.5296325624214641,1.9616371630387017,0.07277793245712347,-0.017862561497186506,2.112400777505616,-0.7583768064249115,0.34932646159642006,-0.44029553372235486,2
13,-0.6553246374131798,-0.9409407518017164,0.3698068373714516,-0.18049856059190855,1.2244220051881967,0.6738484610036903,0.4423546734537084,-0.303373848654018,0.996332278778875,-1.3414007147816598,0.017180435937401355,-0.8142142522522993,-0.5296325624214641,-0.3723668333078357,-0.1148702491351777,1.272954680585151,0.2585046185719715,-0.601398085570331,-1.2950029467774145,-0.35051000872754967,2
14,-0.6553246374131798,0.6400259640918348,0.3698068373714516,1.5513588790224393,1.8680673676977706,-0.2286197252135037,1.451703348268617,-1.1440514764438348,0.9360227285854021,0.7454893895466356,2.5261910334436752,-1.1044460498791242,-0.5295972628958163,-0.9292033950474845,-0.023131138134497246,1.9660603597106152,0.2585046185719715,-0.6406427657839762,-0.38148660879195084,-0.987450691459816,2
15,-0.6553246374131798,0.007639277734414316,0.3698068373714516,-0.2538203847512644,1.3163713426895642,0.8194078458774314,0.5081817609416373,0.5373037791357987,0.5725818068505564,-1.3414007147816598,1.4450055457024846,-1.051155438448118,-0.5296325624214641,-0.7685241881773371,-0.8904827330500229,1.9561650930792533,0.2585046185719715,-0.7976214866385566,-0.5641898763890435,-0.740501114043513,2
16,-0.6553246374131798,0.32383262091312454,0.3698068373714516,-0.21842299297110426,1.6841686926950352,0.931003374280633,0.5447523651015977,-1.1440514764438348,1.040937591613435,-1.3414007147816598,1.610072032380529,-0.80628095360735,-0.5296325624214641,-0.4831800794251788,1.4071650015579322,1.1512148072024582,0.2585046185719715,-0.8368661668522017,-1.1122996791803217,-0.6135929950628284,2
17,1.0084936036837557,0.32383262091312454,0.3698068373714516,3.2328780463718707,2.3278140552046094,-0.37417911008724486,1.0859973066690125,-1.1440514764438348,1.0466122320036304,-1.3414007147816598,-0.50938165656556,-0.8655162501563047,-0.5296325624214641,-0.2061469641318213,-0.6986645918667815,0.7058341627346978,0.2585046185719715,1.1253678438300543,-0.1987833411948581,0.17072605380808786,2
18,0.176584483135288,-0.6247474086230062,1.3063922191991486,7.512654805037073,2.1439153802018738,1.2366780825154888,-0.003806697297809149,1.3779814069256155,0.8644958659927056,-1.3414007147816598,-0.5440456187679493,-0.8380141481871473,-0.5296325624214641,-0.37929266119016974,-1.4117276819175264,-0.5233639742047066,0.2585046185719715,0.5366976406253775,-1.2950029467774145,-0.05302885242832078,2
